ANO;NOME_SALA;REGISTRO_ANCINE;MUNICIPIO;UF;STATUS
2014;BURITI 4;5002034;GUARATINGUETÁ;SP;FECHADA
2014;CAFÉ CARTUM;5004820;CURITIBA;PR;FECHADA
2014;CAMPINAS 1;5003901;CAMPINAS;SP;ABERTA
2014;CAMPINAS 2;5003904;CAMPINAS;SP;ABERTA
2014;CAMPINAS 3;5003907;CAMPINAS;SP;ABERTA
2014;CAMPINAS 4;5003908;CAMPINAS;SP;ABERTA
2014;CAMPINAS 5;5003902;CAMPINAS;SP;ABERTA
2014;CAMPINAS 6;5003903;CAMPINAS;SP;ABERTA
2014;CANOAS 5;5002548;CANOAS;RS;FECHADA
2014;CANOAS 6;5002549;CANOAS;RS;FECHADA
2014;CANOAS 7;5002550;CANOAS;RS;FECHADA
2014;CANOAS 8;5002551;CANOAS;RS;FECHADA
2014;CARIOCA SHOPPING 1;5000235;RIO DE JANEIRO;RJ;ABERTA
2014;CARIOCA SHOPPING 2;5000236;RIO DE JANEIRO;RJ;ABERTA
2014;CARIOCA SHOPPING 3;5000237;RIO DE JANEIRO;RJ;ABERTA
2014;CARIOCA SHOPPING 4;5000240;RIO DE JANEIRO;RJ;ABERTA
2014;CARIOCA SHOPPING 4;5000238;RIO DE JANEIRO;RJ;FECHADA
2014;CARIOCA SHOPPING 5;5000239;RIO DE JANEIRO;RJ;FECHADA
2014;CARIOCA SHOPPING 5;5000241;RIO DE JANEIRO;RJ;ABERTA
2014;CARIOCA SHOPPING 6;5000242;RIO DE JANEIRO;RJ;ABERTA
2014;CASA PARK 01;5001736;BELO HORIZONTE;MG;FECHADA
2014;CASA PARK 02;5001737;BELO HORIZONTE;MG;FECHADA
2014;CASA PARK 03;5001738;BELO HORIZONTE;MG;FECHADA
2014;CASA PARK 04;5001739;BELO HORIZONTE;MG;FECHADA
2014;CASA PARK 05;5001740;BELO HORIZONTE;MG;FECHADA
2014;CASA PARK 06;5001741;BELO HORIZONTE;MG;FECHADA
2014;CASA PARK 07;5001742;BELO HORIZONTE;MG;FECHADA
2014;CASA PARK 08;5001743;BELO HORIZONTE;MG;FECHADA
2014;CASTRO 1;5003450;CASTRO;PR;ABERTA
2014;CASTRO 2;5003451;CASTRO;PR;ABERTA
2014;CATUAI MARINGÁ 01;5002995;MARINGÁ;PR;ABERTA
2014;CATUAI MARINGÁ 02;5002998;MARINGÁ;PR;ABERTA
2014;CATUAI MARINGÁ 03;5002996;MARINGÁ;PR;ABERTA
2014;CATUAI MARINGÁ 04;5002999;MARINGÁ;PR;ABERTA
2014;CATUAI MARINGÁ 05;5002997;MARINGÁ;PR;ABERTA
2014;CAUCAIA 1;5003663;CAUCAIA;CE;ABERTA
2014;CAUCAIA 2;5003664;CAUCAIA;CE;ABERTA
2014;CAUCAIA 3;5003665;CAUCAIA;CE;ABERTA
2014;CAUCAIA 4;5003666;CAUCAIA;CE;ABERTA
2014;CENTEPLEX SOBRAL 1;5004919;SOBRAL;CE;FECHADA
2014;CENTER 1;5001369;RIO DE JANEIRO;RJ;FECHADA
2014;CENTER 1;5001588;SÃO PAULO;SP;FECHADA
2014;CENTER 1;5000475;SÃO PAULO;SP;ABERTA
2014;CENTER 2;5000476;SÃO PAULO;SP;ABERTA
2014;CENTER 2;5001589;SÃO PAULO;SP;FECHADA
2014;CENTER 2;5001370;RIO DE JANEIRO;RJ;FECHADA
2014;CENTER 3;5001371;RIO DE JANEIRO;RJ;FECHADA
2014;CENTER 3;5000477;SÃO PAULO;SP;ABERTA
2014;CENTER 4;5001372;RIO DE JANEIRO;RJ;FECHADA
2014;CENTER 4;5000478;SÃO PAULO;SP;ABERTA
2014;CENTER 5;5000479;SÃO PAULO;SP;ABERTA
2014;CENTER 5;5000562;GOIÂNIA;GO;FECHADA
2014;CENTER CINE;5002337;OLIVEIRA;MG;ABERTA
2014;CENTER CINE;5001989;DIVINÓPOLIS;MG;FECHADA
2014;CENTER CINE 1;5001296;MOGI MIRIM;SP;FECHADA
2014;CENTER CINE 2;5001541;MOGI MIRIM;SP;FECHADA
2014;CENTER CINE 3;5001064;MOGI MIRIM;SP;FECHADA TEMPORARIAMENTE
2014;CENTER IGUATEMI I;5001249;SÃO CARLOS;SP;ABERTA
2014;CENTER IGUATEMI II;5001250;SÃO CARLOS;SP;ABERTA
2014;CENTER IGUATEMI III;5001251;SÃO CARLOS;SP;ABERTA
2014;CENTER NORTE 1;5001545;SÃO PAULO;SP;FECHADA
2014;CENTER NORTE 2;5001546;SÃO PAULO;SP;FECHADA
2014;CENTER NORTE 3;5001547;SÃO PAULO;SP;FECHADA
2014;CENTER PLAZA 1;5000427;LIMEIRA;SP;FECHADA
2014;CENTER PLAZA 2;5000428;LIMEIRA;SP;FECHADA
2014;CENTER PLAZA 3;5000429;LIMEIRA;SP;FECHADA
2014;CENTER PLAZA 4;5000430;LIMEIRA;SP;FECHADA
2014;CENTER SHOPPING 1;5000935;UBERLÂNDIA;MG;FECHADA
2014;CENTER SHOPPING 10;5000944;UBERLÂNDIA;MG;FECHADA
2014;CENTER SHOPPING 2;5000936;UBERLÂNDIA;MG;FECHADA
2014;CENTER SHOPPING 3;5000937;UBERLÂNDIA;MG;FECHADA
2014;CENTER SHOPPING 4;5000938;UBERLÂNDIA;MG;FECHADA
2014;CENTER SHOPPING 5;5000939;UBERLÂNDIA;MG;FECHADA
2014;CENTER SHOPPING 6;5000940;UBERLÂNDIA;MG;FECHADA
2014;CENTER SHOPPING 7;5000941;UBERLÂNDIA;MG;FECHADA
2014;CENTER SHOPPING 8;5000942;UBERLÂNDIA;MG;FECHADA
2014;CENTER SHOPPING 9;5000943;UBERLÂNDIA;MG;FECHADA
2014;CENTER SHOPPING UBERLANDIA - SALA 01;5004621;UBERLÂNDIA;MG;ABERTA
2014;CENTER SHOPPING UBERLANDIA - SALA 02;5004614;UBERLÂNDIA;MG;ABERTA
2014;CENTER SHOPPING UBERLANDIA - SALA 03;5004615;UBERLÂNDIA;MG;ABERTA
2014;CENTER SHOPPING UBERLANDIA - SALA 04;5004616;UBERLÂNDIA;MG;ABERTA
2014;CENTER SHOPPING UBERLANDIA - SALA 05;5004617;UBERLÂNDIA;MG;ABERTA
2014;CENTER SHOPPING UBERLANDIA - SALA 06;5004618;UBERLÂNDIA;MG;ABERTA
2014;CENTER SHOPPING UBERLANDIA - SALA 07;5004619;UBERLÂNDIA;MG;ABERTA
2014;CENTER SHOPPING UBERLANDIA - SALA 08;5004620;UBERLÂNDIA;MG;ABERTA
2014;CENTER VALE 1;5000243;SÃO JOSÉ DOS CAMPOS;SP;ABERTA
2014;CENTER VALE 2;5000244;SÃO JOSÉ DOS CAMPOS;SP;ABERTA
2014;CENTER VALE 3;5000245;SÃO JOSÉ DOS CAMPOS;SP;ABERTA
2014;CENTER VALE 4;5000246;SÃO JOSÉ DOS CAMPOS;SP;ABERTA
2014;CENTER VALE 5;5000247;SÃO JOSÉ DOS CAMPOS;SP;ABERTA
2014;CENTER VALE 6;5000248;SÃO JOSÉ DOS CAMPOS;SP;ABERTA
2014;CENTERPLEX BARRETOS 01;5003019;BARRETOS;SP;ABERTA
2014;CENTERPLEX BARRETOS 02;5003021;BARRETOS;SP;ABERTA
2014;CENTERPLEX BARRETOS 03;5003020;BARRETOS;SP;ABERTA
2014;CENTERPLEX CARAGUÁ 01;5003382;CARAGUATATUBA;SP;ABERTA
2014;CENTERPLEX CARAGUÁ 02;5003383;CARAGUATATUBA;SP;ABERTA
2014;CENTERPLEX CARAGUÁ 03;5003384;CARAGUATATUBA;SP;ABERTA
2014;CENTERPLEX CARAGUÁ 04;5003385;CARAGUATATUBA;SP;ABERTA
2014;CENTERPLEX ITA 1;5001336;ITAPEVI;SP;ABERTA
2014;CENTERPLEX ITA 2;5001335;ITAPEVI;SP;ABERTA
2014;CENTERPLEX LAPA 1;5001332;SÃO PAULO;SP;ABERTA
2014;CENTERPLEX LAPA 2;5001333;SÃO PAULO;SP;ABERTA
2014;CENTERPLEX LAPA 3;5001334;SÃO PAULO;SP;ABERTA
2014;CENTERPLEX LAVRAS 1;5001010;LAVRAS;MG;FECHADA
2014;CENTERPLEX LAVRAS 2;5001011;LAVRAS;MG;FECHADA
2014;CENTERPLEX LIMEIRA SALA 01;5004862;LIMEIRA;SP;ABERTA
2014;CENTERPLEX LIMEIRA SALA 02;5004860;LIMEIRA;SP;ABERTA
2014;CENTERPLEX LIMEIRA SALA 03;5004859;LIMEIRA;SP;ABERTA
2014;CENTERPLEX LIMEIRA SALA 04;5004861;LIMEIRA;SP;ABERTA
2014;CENTERPLEX LIMEIRA SALA 05;5004863;LIMEIRA;SP;ABERTA
2014;CENTERPLEX MARACANAU SALA 01;5002829;MARACANAÚ;CE;ABERTA
2014;CENTERPLEX MARACANAU SALA 02;5002828;MARACANAÚ;CE;ABERTA
2014;CENTERPLEX MARACANAÚ 1;5001350;MARACANAÚ;CE;FECHADA
2014;CENTERPLEX MARACANAÚ 2;5001351;MARACANAÚ;CE;FECHADA
2014;CENTERPLEX MINAS SUL 01;5002809;POÇOS DE CALDAS;MG;ABERTA
2014;CENTERPLEX MINAS SUL 02;5002811;POÇOS DE CALDAS;MG;ABERTA
2014;CENTERPLEX MINAS SUL 03;5002810;POÇOS DE CALDAS;MG;ABERTA
2014;CENTERPLEX MINAS SUL 04;5002808;POÇOS DE CALDAS;MG;ABERTA
2014;CENTERPLEX MINAS SUL 1;5001673;POÇOS DE CALDAS;MG;FECHADA
2014;CENTERPLEX MINAS SUL 2;5001674;POÇOS DE CALDAS;MG;FECHADA
2014;CENTERPLEX MINAS SUL 3;5001675;POÇOS DE CALDAS;MG;FECHADA
2014;CENTERPLEX MINAS SUL 4;5001676;POÇOS DE CALDAS;MG;FECHADA
2014;CENTERPLEX MOGI 1;5001356;MOGI DAS CRUZES;SP;FECHADA
2014;CENTERPLEX MOGI 2;5001357;MOGI DAS CRUZES;SP;FECHADA
2014;CENTERPLEX MOGI 3;5001358;MOGI DAS CRUZES;SP;FECHADA
2014;CENTERPLEX MOGI 4;5001359;MOGI DAS CRUZES;SP;FECHADA
2014;CENTERPLEX NORTH SHOPPING CARUARU 01;5003110;CARUARU;PE;ABERTA
2014;CENTERPLEX NORTH SHOPPING CARUARU 02;5003108;CARUARU;PE;ABERTA
2014;CENTERPLEX NORTH SHOPPING CARUARU 03;5003107;CARUARU;PE;ABERTA
2014;CENTERPLEX NORTH SHOPPING CARUARU 04;5003109;CARUARU;PE;ABERTA
2014;CENTERPLEX PÁTIO MACEIÓ 01;5002902;MACEIÓ;AL;ABERTA
2014;CENTERPLEX PÁTIO MACEIÓ 02;5002899;MACEIÓ;AL;ABERTA
2014;CENTERPLEX PÁTIO MACEIÓ 03;5002900;MACEIÓ;AL;ABERTA
2014;CENTERPLEX PÁTIO MACEIÓ 04;5002901;MACEIÓ;AL;ABERTA
2014;CENTERPLEX PÁTIO MACEIÓ 05;5002898;MACEIÓ;AL;ABERTA
2014;CENTERPLEX SOBRAL 2;5004920;SOBRAL;CE;FECHADA
2014;CENTERPLEX SOBRAL 3;5004921;SOBRAL;CE;FECHADA
2014;CENTERPLEX SOBRAL 4;5004922;SOBRAL;CE;FECHADA
2014;CENTERPLEX SOBRAL 5;5004923;SOBRAL;CE;FECHADA
2014;CENTERPLEX SUZANO 1;5001360;SUZANO;SP;ABERTA
2014;CENTERPLEX SUZANO 2;5001361;SUZANO;SP;ABERTA
2014;CENTERPLEX SUZANO 3;5001362;SUZANO;SP;ABERTA
2014;CENTERPLEX SUZANO 4;5001363;SUZANO;SP;ABERTA
2014;CENTERPLEX SUZANO 5;5000909;SUZANO;SP;ABERTA
2014;CENTERPLEX VIA SUL SHOPPING 1;5002711;FORTALEZA;CE;ABERTA
2014;CENTERPLEX VIA SUL SHOPPING 2;5002823;FORTALEZA;CE;ABERTA
2014;CENTERPLEX VIA SUL SHOPPING 3;5002824;FORTALEZA;CE;ABERTA
2014;CENTERPLEX VIA SUL SHOPPING 4;5002825;FORTALEZA;CE;ABERTA
2014;CENTERPLEX VIA SUL SHOPPING 5;5002826;FORTALEZA;CE;ABERTA
2014;CENTERPLEX VIA SUL SHOPPING 6;5002827;FORTALEZA;CE;ABERTA
2014;CENTRAL PARK;5001019;CASCAVEL;PR;FECHADA
2014;CENTRO CULTURAL JOÃO BRACKS;5002518;MANHUAÇU;MG;ABERTA
2014;CIDADE MARINGÁ 1;5000006;MARINGÁ;PR;FECHADA
2014;CIDADE MARINGÁ 2;5000007;MARINGÁ;PR;FECHADA
2014;CIDADE MARINGÁ 3;5000008;MARINGÁ;PR;FECHADA
2014;CIDADE MARINGÁ 4;5000009;MARINGÁ;PR;FECHADA
2014;CINE 1;5000522;PORTO ALEGRE;RS;ABERTA
2014;CINE 104;5003522;BELO HORIZONTE;MG;ABERTA
2014;CINE 2;5000523;PORTO ALEGRE;RS;ABERTA
2014;CINE 3 FERRY BOAT´S PLAZA 1;5001604;GUARUJÁ;SP;ABERTA
2014;CINE 3 FERRY BOAT´S PLAZA 2;5001605;GUARUJÁ;SP;ABERTA
2014;CINE 3 FERRY BOAT´S PLAZA 3;5001606;GUARUJÁ;SP;ABERTA
2014;CINE 3 RIOS;5001866;TRÊS RIOS;RJ;ABERTA
2014;CINE 7 BAGÉ;5002404;BAGÉ;RS;ABERTA
2014;CINE 7ª ARTE;5002765;GOIATUBA;GO;ABERTA
2014;CINE 7ª ARTE 1;5002761;ITUMBIARA;GO;FECHADA
2014;CINE 7ª ARTE 2;5002762;ITUMBIARA;GO;FECHADA
2014;CINE 7ª ARTE STADIUM CALDAS 1;5002764;CALDAS NOVAS;GO;ABERTA
2014;CINE 7ª ARTE STADIUM CALDAS 2;5002763;CALDAS NOVAS;GO;ABERTA
2014;CINE 9 DE ABRIL;5002326;VOLTA REDONDA;RJ;ABERTA
2014;CINE 9SETE;5001841;LAGOA SANTA;MG;FECHADA
2014;CINE A MARABÁ SALA 02;5004947;MARABÁ;PA;ABERTA
2014;CINE A MARABÁ SALA 03;5004948;MARABÁ;PA;ABERTA
2014;CINE A MARABÁ SALA 04;5004946;MARABÁ;PA;ABERTA
2014;CINE ACADEMIA CULTURA INGLESA;5001759;BRASÍLIA;DF;FECHADA
2014;CINE ADC BUNGE;5002922;CAJATI;SP;ABERTA
2014;CINE AGES;5003546;PARIPIRANGA;BA;FECHADA
2014;CINE AGULHAS NEGRAS 01;5003576;RESENDE;RJ;FECHADA
2014;CINE AGULHAS NEGRAS 02;5003577;RESENDE;RJ;FECHADA
2014;CINE ALAMEDA 2;5000361;BRASÍLIA;DF;FECHADA
2014;CINE ALAMEDA I;5001162;BRASÍLIA;DF;FECHADA
2014;CINE ALAMEDA II;5001163;BRASÍLIA;DF;FECHADA
2014;CINE ALDEOTA 1;5000366;FORTALEZA;CE;FECHADA
2014;CINE ALDEOTA 2;5000367;FORTALEZA;CE;FECHADA
2014;CINE ALDEOTA 3 3D;5003160;FORTALEZA;CE;FECHADA
2014;CINE ALEGRE;5001538;ALEGRE;ES;FECHADA
2014;CINE ALEIJADINHO;5001294;SÃO PAULO;SP;FECHADA
2014;CINE ALVORADA;5001903;LEME;SP;FECHADA
2014;CINE AMAZONAS 4;5002194;MANAUS;AM;FECHADA
2014;CINE AMAZONAS 5;5002195;MANAUS;AM;FECHADA
2014;CINE AMAZONAS 6;5002196;MANAUS;AM;FECHADA
2014;CINE AMERICANAS 1;5000368;PRESIDENTE PRUDENTE;SP;FECHADA
2014;CINE AMERICANAS 2;5000369;PRESIDENTE PRUDENTE;SP;FECHADA
2014;CINE AMERICANAS 3;5000370;PRESIDENTE PRUDENTE;SP;FECHADA
2014;CINE AMERICAS 01;5003302;CUIABÁ;MT;FECHADA
2014;CINE AMERICAS 02;5003304;CUIABÁ;MT;FECHADA
2014;CINE AMERICAS 03;5003306;CUIABÁ;MT;FECHADA
2014;CINE AMERICAS 04;5003300;CUIABÁ;MT;FECHADA
2014;CINE AMERICAS 05;5003305;CUIABÁ;MT;FECHADA
2014;CINE AMERICAS 06;5003307;CUIABÁ;MT;FECHADA
2014;CINE AMERICAS 07;5003301;CUIABÁ;MT;FECHADA
2014;CINE AMERICAS 08;5003303;CUIABÁ;MT;FECHADA
2014;CINE AMÉRICA;5000357;TELÊMACO BORBA;PR;FECHADA
2014;CINE AMÉRICA;5002437;SÃO PAULO;SP;FECHADA
2014;CINE ANA;5002539;SALVADOR;BA;FECHADA
2014;CINE ANCHIETA;5002308;ANCHIETA;ES;FECHADA
2014;CINE ANCHIETA;5002003;ANCHIETA;ES;FECHADA
2014;CINE AQUARIUS;5001022;MARÍLIA;SP;FECHADA
2014;CINE ARICANDUVA (ANTIGA 8);5002545;SÃO PAULO;SP;FECHADA
2014;CINE ARICANDUVA 1;5000679;SÃO PAULO;SP;ABERTA
2014;CINE ARICANDUVA 10;5000688;SÃO PAULO;SP;ABERTA
2014;CINE ARICANDUVA 11;5000689;SÃO PAULO;SP;ABERTA
2014;CINE ARICANDUVA 12;5000690;SÃO PAULO;SP;ABERTA
2014;CINE ARICANDUVA 13;5000691;SÃO PAULO;SP;ABERTA
2014;CINE ARICANDUVA 2;5000680;SÃO PAULO;SP;ABERTA
2014;CINE ARICANDUVA 3;5000681;SÃO PAULO;SP;ABERTA
2014;CINE ARICANDUVA 4;5000682;SÃO PAULO;SP;ABERTA
2014;CINE ARICANDUVA 5;5000683;SÃO PAULO;SP;ABERTA
2014;CINE ARICANDUVA 6;5000684;SÃO PAULO;SP;ABERTA
2014;CINE ARICANDUVA 7;5000685;SÃO PAULO;SP;ABERTA
2014;CINE ARICANDUVA 8;5000686;SÃO PAULO;SP;ABERTA
2014;CINE ARICANDUVA 9;5000687;SÃO PAULO;SP;ABERTA
2014;CINE ARIS;5003279;POMPÉIA;SP;FECHADA
2014;CINE ART BAUHAUS;5001122;PETRÓPOLIS;RJ;FECHADA
2014;CINE ART CAFE SALA 2;5003650;LAVRAS;MG;ABERTA
2014;CINE ART CAFÉ;5001096;MACHADO;MG;ABERTA
2014;CINE ART CAFÉ SALA 1;5003649;LAVRAS;MG;ABERTA
2014;CINE ART I;5002642;PELOTAS;RS;FECHADA
2014;CINE ART II;5002643;PELOTAS;RS;FECHADA
2014;CINE ART III;5002644;PELOTAS;RS;FECHADA
2014;CINE ARTE - SALA 01;5004938;PELOTAS;RS;ABERTA
2014;CINE ARTE - SALA 02;5004939;PELOTAS;RS;ABERTA
2014;CINE ARTE - SALA 03;5004940;PELOTAS;RS;ABERTA
2014;CINE ARTE CONCÓRDIA;5002620;CONCÓRDIA;SC;FECHADA
2014;CINE ARTE LILIAN LEMMERTZ;5001936;SÃO PAULO;SP;FECHADA
2014;CINE ARTE MACAÉ;5002936;MACAÉ;RJ;FECHADA
2014;CINE ARTE POSTO 4;5005825;SANTOS;SP;ABERTA
2014;CINE ARTE UFF;5001563;NITERÓI;RJ;ABERTA
2014;CINE ASSIS PLAZA 1;5000371;ASSIS;SP;FECHADA
2014;CINE ASSIS PLAZA 2;5000372;ASSIS;SP;FECHADA
2014;CINE ASTOR;5002685;SALVADOR;BA;FECHADA
2014;CINE ASTOR;5001406;RECIFE;PE;FECHADA
2014;CINE ASTOR;5000542;SALVADOR;BA;FECHADA
2014;CINE ASTOR;5001112;GOIÂNIA;GO;FECHADA
2014;CINE ATIBAIA 1;5001352;ATIBAIA;SP;ABERTA
2014;CINE ATIBAIA 2;5003439;ATIBAIA;SP;ABERTA
2014;CINE ATLANTICO 1;5000373;BALNEÁRIO CAMBORIÚ;SC;FECHADA
2014;CINE ATLANTICO 2;5000374;BALNEÁRIO CAMBORIÚ;SC;FECHADA
2014;CINE AVENIDA;5001123;JOAÇABA;SC;FECHADA
2014;CINE AVENIDA SALA 01;5002953;LEME;SP;ABERTA
2014;CINE BABATAIS;5002978;BATATAIS;SP;FECHADA
2014;CINE BANDEIRANTES;5000354;CATANDUVA;SP;FECHADA
2014;CINE BARBACENA 1;5001127;BARBACENA;MG;ABERTA
2014;CINE BARBACENA 2;5001128;BARBACENA;MG;ABERTA
2014;CINE BARRA I;5001145;SALVADOR;BA;FECHADA
2014;CINE BARRA II;5001146;SALVADOR;BA;FECHADA
2014;CINE BARRA SHOPPING SUL 1;5002435;PORTO ALEGRE;RS;ABERTA
2014;CINE BARRA SHOPPING SUL 2;5002430;PORTO ALEGRE;RS;ABERTA
2014;CINE BARRA SHOPPING SUL 3;5002434;PORTO ALEGRE;RS;ABERTA
2014;CINE BARRA SHOPPING SUL 4;5002431;PORTO ALEGRE;RS;ABERTA
2014;CINE BARRA SHOPPING SUL 5;5002436;PORTO ALEGRE;RS;ABERTA
2014;CINE BARRA SHOPPING SUL 6;5002432;PORTO ALEGRE;RS;ABERTA
2014;CINE BARRA SHOPPING SUL 7;5002429;PORTO ALEGRE;RS;ABERTA
2014;CINE BARRA SHOPPING SUL 8;5002433;PORTO ALEGRE;RS;ABERTA
2014;CINE BARRETOS 1;5000375;BARRETOS;SP;FECHADA
2014;CINE BARRETOS 2;5000376;BARRETOS;SP;FECHADA
2014;CINE BARÃO;5002759;CAMPINAS;SP;FECHADA
2014;CINE BATATAIS;5002820;BATATAIS;SP;ABERTA
2014;CINE BATEL 01;5002454;CURITIBA;PR;ABERTA
2014;CINE BATEL 02;5002455;CURITIBA;PR;ABERTA
2014;CINE BATEL 03;5002453;CURITIBA;PR;ABERTA
2014;CINE BATEL 04;5002456;CURITIBA;PR;ABERTA
2014;CINE BATEL 05;5002452;CURITIBA;PR;ABERTA
2014;CINE BATEL 06;5002451;CURITIBA;PR;ABERTA
2014;CINE BAURU I;5001048;BAURU;SP;FECHADA
2014;CINE BAURU II;5001049;BAURU;SP;FECHADA
2014;CINE BEIRA MAR 1;5000377;FLORIANÓPOLIS;SC;FECHADA
2014;CINE BEIRA MAR 2;5000378;FLORIANÓPOLIS;SC;FECHADA
2014;CINE BEIRA MAR 3;5002017;FLORIANÓPOLIS;SC;FECHADA
2014;CINE BELAS ARTES SALA 01;5004896;BELO HORIZONTE;MG;ABERTA
2014;CINE BELAS ARTES SALA 02;5004897;BELO HORIZONTE;MG;ABERTA
2014;CINE BELAS ARTES SALA 03;5004898;BELO HORIZONTE;MG;ABERTA
2014;CINE BIG SHOPPING 01;5002269;CONTAGEM;MG;ABERTA
2014;CINE BIG SHOPPING 02;5002272;CONTAGEM;MG;ABERTA
2014;CINE BIG SHOPPING 03;5002270;CONTAGEM;MG;ABERTA
2014;CINE BIG SHOPPING 04;5002271;CONTAGEM;MG;ABERTA
2014;CINE BIG SHOPPING 05;5003057;CONTAGEM;MG;ABERTA
2014;CINE BLUE ARAGUAÍNA I;5002615;ARAGUAÍNA;TO;FECHADA
2014;CINE BLUE ARAGUAÍNA II;5002616;ARAGUAÍNA;TO;FECHADA
2014;CINE BLUE I PALMAS;5001863;PALMAS;TO;FECHADA
2014;CINE BLUE II PALMAS;5001864;PALMAS;TO;FECHADA
2014;CINE BOULEVARD 1;5001717;FOZ DO IGUAÇU;PR;ABERTA
2014;CINE BOULEVARD 2;5001718;FOZ DO IGUAÇU;PR;ABERTA
2014;CINE BOULEVARD 3;5001719;FOZ DO IGUAÇU;PR;ABERTA
2014;CINE BOULEVARD 4;5001720;FOZ DO IGUAÇU;PR;ABERTA
2014;CINE BOURBON 1;5000605;CAMPO GRANDE;MS;ABERTA
2014;CINE BOURBON 1;5000976;PORTO ALEGRE;RS;FECHADA
2014;CINE BOURBON 10;5002552;CAMPO GRANDE;MS;ABERTA
2014;CINE BOURBON 2;5000606;CAMPO GRANDE;MS;ABERTA
2014;CINE BOURBON 2;5000977;PORTO ALEGRE;RS;FECHADA
2014;CINE BOURBON 3;5000607;CAMPO GRANDE;MS;ABERTA
2014;CINE BOURBON 4;5000608;CAMPO GRANDE;MS;ABERTA
2014;CINE BOURBON 5;5000609;CAMPO GRANDE;MS;ABERTA
2014;CINE BOURBON 6;5000610;CAMPO GRANDE;MS;ABERTA
2014;CINE BOURBON 7;5000611;CAMPO GRANDE;MS;ABERTA
2014;CINE BOURBON 8;5000612;CAMPO GRANDE;MS;ABERTA
2014;CINE BOURBON 9;5000613;CAMPO GRANDE;MS;ABERTA
2014;CINE BRAGANÇA;5001844;BRAGANÇA PAULISTA;SP;FECHADA
2014;CINE BRASÍLIA;5005797;BRASÍLIA;DF;ABERTA
2014;CINE CAFE PARPINELLI PARANÁ;5003545;SANTO ANTÔNIO DA PLATINA;PR;ABERTA
2014;CINE CAFEZAL I;5001023;MARÍLIA;SP;FECHADA
2014;CINE CAFEZAL II;5001024;MARÍLIA;SP;FECHADA
2014;CINE CAFÉ;5001988;DIVINÓPOLIS;MG;FECHADA
2014;CINE CAIRO;5001308;SÃO PAULO;SP;FECHADA
2014;CINE CALÇADÃO;5004833;VIÇOSA;MG;ABERTA
2014;CINE CAMBUÍ;5001217;CAMBUÍ;MG;ABERTA
2014;CINE CAMPINA GRANDE 1;5003069;CAMPINA GRANDE;PB;ABERTA
2014;CINE CAMPINA GRANDE 2;5003070;CAMPINA GRANDE;PB;ABERTA
2014;CINE CAMPINA GRANDE 3;5003066;CAMPINA GRANDE;PB;ABERTA
2014;CINE CAMPINA GRANDE 4;5003068;CAMPINA GRANDE;PB;ABERTA
2014;CINE CAMPINA GRANDE 5;5003067;CAMPINA GRANDE;PB;ABERTA
2014;CINE CAMPO GRANDE I;5001283;SÃO PAULO;SP;FECHADA
2014;CINE CAMPO GRANDE II;5001284;SÃO PAULO;SP;FECHADA
2014;CINE CANAÃ;5002303;FRUTAL;MG;FECHADA
2014;CINE CANDIDO MENDES;5004456;RIO DE JANEIRO;RJ;ABERTA
2014;CINE CANDIDO PORTINARI;5001291;SÃO PAULO;SP;FECHADA
2014;CINE CAPITÓLIO;5002213;OLÍMPIA;SP;ABERTA
2014;CINE CAPITÓLIO 1;5000438;PELOTAS;RS;FECHADA
2014;CINE CAPITÓLIO 2;5000439;PELOTAS;RS;FECHADA
2014;CINE CAPÃO 1;5002211;CAPÃO DA CANOA;RS;FECHADA
2014;CINE CAPÃO 2;5002212;CAPÃO DA CANOA;RS;FECHADA
2014;CINE CAPÃO DA CANOA;5004711;CAPÃO DA CANOA;RS;ABERTA
2014;CINE CARAGUÁ;5001148;CARAGUATATUBA;SP;FECHADA
2014;CINE CARIOCA NOVA BRASÍLIA;5002994;RIO DE JANEIRO;RJ;FECHADA
2014;CINE CARIRI SHOPPING I;5000556;JUAZEIRO DO NORTE;CE;FECHADA
2014;CINE CARIRI SHOPPING II;5000557;JUAZEIRO DO NORTE;CE;FECHADA
2014;CINE CARLOS GOMES;5003287;QUARAÍ;RS;FECHADA
2014;CINE CARMEM MIRANDA;5001292;SÃO PAULO;SP;FECHADA
2014;CINE CARUARU 1;5001056;CARUARU;PE;FECHADA
2014;CINE CARUARU 2;5001057;CARUARU;PE;FECHADA
2014;CINE CARUARU 3;5001058;CARUARU;PE;FECHADA
2014;CINE CASARÃO;5001353;ESPÍRITO SANTO DO PINHAL;SP;FECHADA
2014;CINE CASTANHEIRA 1;5001439;BELÉM;PA;FECHADA
2014;CINE CASTANHEIRA 2;5001440;BELÉM;PA;FECHADA
2014;CINE CATARATAS 1;5002564;FOZ DO IGUAÇU;PR;ABERTA
2014;CINE CATARATAS 2;5002565;FOZ DO IGUAÇU;PR;ABERTA
2014;CINE CATARATAS 3;5002566;FOZ DO IGUAÇU;PR;ABERTA
2014;CINE CATARATAS 4;5002567;FOZ DO IGUAÇU;PR;ABERTA
2014;CINE CAVALIERE ORLANDI;5001985;SOCORRO;SP;FECHADA
2014;CINE CAVALIERE ORLANDI SALA 01;5002477;SOCORRO;SP;ABERTA
2014;CINE CAVERÁ;5002760;ARARANGUÁ;SC;FECHADA
2014;CINE CENTER;5001859;MURIAÉ;MG;ABERTA
